failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
0,117,132540520,96,0,100,4,100,0,82,182487628,97,3344,100,0,100,4,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,1,100,278,21,21,100,0,100,0,200,0,100,3343,100,9742498869,100,18951089926
0,108,16636368,99,0,100,1,100,0,81,119646674,97,2985,100,0,100,1,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,99,2396,22,22,100,0,100,0,200,0,100,2949,100,14727926784,100,1282638477
0,116,112555848,94,0,100,6,100,0,79,90641978,97,2760,100,0,100,5,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,85,31234,22,22,100,0,100,0,200,0,100,2331,100,12438190048,100,975183879
0,115,89575496,98,0,100,2,100,0,88,674257549,86,12534,100,0,100,2,100,0,100,0,100,0,100,0,99,1,78,22,100,0,100,0,100,1617,22,22,100,0,100,0,200,0,100,12525,100,18534871940,100,1.43291E+11
0,115,86355480,98,0,100,2,100,0,83,205074683,95,5053,100,0,100,2,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,94,13759,37,37,100,0,100,0,200,0,100,4967,100,22233336584,100,3157458862
0,114,80031624,98,0,100,2,100,0,85,374780342,91,8119,100,0,100,2,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,88,25448,26,26,100,0,100,0,200,0,100,7976,100,27748127656,100,21954052424
1,115,99229488,96,0,100,4,100,0,79,87705513,98,2353,100,0,100,4,100,0,100,0,99,1,100,0,100,0,75,25,100,0,100,0,85,30275,25,25,100,0,100,0,200,0,100,2118,100,12159114384,100,842048936
1,108,15538192,93,0,100,12,100,8,84,256201531,94,5934,100,0,100,8,100,0,100,0,100,0,100,0,100,0,71,29,100,0,100,0,79,42673,29,29,100,56,100,56,200,0,100,5611,100,22214617288,100,15586683431
1,117,146841688,96,0,100,4,100,0,79,97461655,98,2353,100,0,100,4,100,0,100,0,100,0,100,0,100,0,66,34,100,0,100,0,86,29887,34,34,100,0,100,0,200,0,100,2116,100,12967621912,100,996101867
1,120,239161400,96,0,100,4,100,0,86,405298699,79,18631,100,0,100,4,99,1,100,0,100,0,100,0,87,13,74,26,100,0,100,1,99,3398,26,26,100,0,100,0,200,0,100,18617,100,22873737632,100,2.02168E+11
0,119,205684368,96,0,100,4,100,0,76,46924115,100,826,100,0,100,4,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,99,2877,37,37,100,0,100,0,200,0,100,805,100,7705383856,100,665971365
0,118,193352376,99,0,100,1,100,0,81,157602928,97,2981,100,0,100,1,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,97,6796,26,26,100,0,100,0,200,0,100,2827,100,13805667128,100,14876770209
0,117,140278224,99,0,100,1,100,0,83,207799198,95,5077,100,0,100,1,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,93,14608,35,35,100,0,100,0,200,0,100,4985,100,22650077144,100,3312031072
0,112,41952864,99,0,100,1,100,0,62,1712884,100,653,100,0,100,1,100,0,100,0,100,0,100,0,100,0,66,34,100,0,100,0,86,28054,34,34,100,0,100,0,200,0,100,449,100,640542456,100,268575782
0,114,67985480,94,0,100,6,100,0,84,315044722,91,8144,100,0,100,6,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,88,25568,23,23,100,0,100,0,200,0,100,8003,100,27930895266,100,8569349010
0,113,50755328,91,0,100,16,100,0,84,326894141,80,18127,100,0,100,16,100,0,100,0,100,0,100,2,95,5,70,30,100,0,100,5,86,29585,30,30,100,0,100,0,200,0,100,18005,100,22714821910,100,1.93363E+11
0,112,46797000,92,0,100,11,100,0,85,379230744,89,9821,100,0,100,11,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,77,47674,22,22,100,0,100,0,200,0,100,9657,100,31021824904,100,2.64306E+11
0,114,78836848,91,0,100,13,100,0,87,496768844,78,19890,100,0,100,13,99,1,100,0,100,0,100,0,97,3,75,25,100,0,100,5,95,10880,25,25,100,0,100,0,200,0,100,19847,100,24727745292,100,2.15891E+11
0,106,11738672,98,0,100,2,100,0,82,179739112,96,4374,100,0,100,2,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,97,6862,35,35,100,0,100,0,200,0,100,4282,100,20344188824,100,2317327301
0,112,43359424,99,0,100,1,100,0,62,1711921,100,678,100,0,100,1,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,85,30654,35,35,100,0,100,0,200,0,100,479,100,640130784,100,268299356
0,111,31180608,96,0,100,4,100,0,82,184231186,95,4831,100,0,100,4,100,0,100,0,100,0,100,0,100,0,67,33,100,0,100,0,96,8319,33,33,100,0,100,0,200,0,100,4592,100,20563894280,100,2262104715
0,118,192747520,96,0,100,4,100,0,82,199955716,95,5099,100,0,100,4,100,0,100,0,100,0,100,0,100,0,68,32,100,0,100,0,93,15412,32,32,100,0,100,0,200,0,100,4999,100,21670814720,100,3054940279
1,112,45468584,98,0,100,2,100,0,63,1865930,100,703,100,0,100,2,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,86,29055,37,37,100,0,100,0,200,0,100,495,100,636976096,100,266228080
1,117,140082200,92,0,100,11,100,0,86,405989216,78,19893,100,0,100,11,100,0,100,0,100,0,100,0,89,11,70,30,100,0,100,7,75,50483,30,30,100,24,100,24,200,0,100,19688,100,24667022558,100,1.6165E+11
1,117,129011024,93,0,100,7,100,0,84,295680477,80,17598,100,0,100,7,100,0,100,0,99,1,100,0,96,4,70,30,100,0,100,4,97,6452,30,30,100,8,100,8,200,0,100,17572,100,22299656342,100,2.09108E+11
1,117,163305208,92,0,100,9,100,0,88,781891565,74,23616,100,0,100,9,100,0,100,0,100,0,100,0,96,4,75,25,100,0,100,2,95,10467,25,25,100,0,100,0,200,0,100,23563,100,30263531426,100,1.33541E+11
0,117,126528328,95,0,100,5,100,0,81,158648140,96,4016,100,0,100,5,100,0,100,0,100,0,100,0,100,0,64,36,100,0,100,0,99,2896,36,36,100,0,100,0,200,0,100,3935,100,18696360664,100,1925614785
0,119,210461920,92,0,100,20,100,0,87,630688051,74,22834,100,0,100,20,100,0,100,0,100,0,100,0,100,0,69,31,100,0,100,4,84,32414,31,31,100,0,100,0,200,0,100,22622,100,24866459852,100,3.00495E+11
0,118,175510048,95,0,100,5,100,0,84,332070019,80,17937,100,0,100,5,100,0,100,0,100,0,100,0,90,10,71,29,100,0,100,3,100,1420,29,29,100,0,100,0,200,0,100,17930,100,23225967894,100,1.22392E+11
0,115,94053400,91,0,100,23,100,0,87,615941585,80,18125,100,0,100,23,100,0,100,0,100,0,100,19,100,0,75,25,100,0,100,10,55,91482,25,25,100,0,100,0,200,1,100,17784,100,26234419161,100,1.3531E+11
0,112,42012264,99,0,100,1,100,0,62,1780853,100,677,100,0,100,1,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,86,28967,30,30,100,0,100,0,200,0,100,476,100,640656816,100,268448203
0,117,161723184,97,0,100,14,100,0,85,375697094,92,7853,100,0,100,3,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,98,4291,23,23,100,0,100,0,200,0,100,7833,100,12415648504,100,1.0271E+11
0,111,40685976,97,0,100,3,100,0,60,1150908,100,197,100,0,100,3,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,1,100,1055,23,23,100,0,100,0,200,0,100,166,100,543575880,100,260534376
0,117,167250352,93,0,100,11,100,0,83,219138648,94,5958,100,0,100,7,100,0,100,0,100,0,100,0,100,0,71,29,100,0,100,0,78,44217,29,29,100,0,100,0,200,0,100,5635,100,21791945616,100,8859367537
0,117,157461560,98,0,100,2,100,0,82,192937003,96,4029,100,0,100,2,99,1,100,0,100,0,100,0,100,0,74,26,100,0,100,0,99,2049,26,26,100,0,100,0,200,0,100,3957,100,19693871224,100,10932041021
0,119,229425712,91,0,100,26,100,0,82,193864106,80,17918,100,0,100,26,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,14,89,22167,23,23,100,0,100,0,200,0,100,17832,100,22384816757,100,2.1893E+11
0,114,68477600,100,0,100,4,100,0,83,232668124,94,6057,100,0,100,0,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,98,5850,21,21,100,0,100,0,200,0,100,6036,100,23268025368,100,3122307732
0,117,160365488,93,0,100,98,100,0,87,495258900,78,20139,100,0,100,15,100,0,100,0,100,0,100,0,98,2,75,25,100,0,100,100,94,12154,25,25,100,0,100,0,200,0,100,20086,100,23916160546,100,2.21911E+11
1,108,19485960,97,0,100,104,100,0,87,509448611,77,20162,100,0,100,21,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,107,92,16187,26,26,100,0,100,0,200,0,100,20095,100,23980488594,100,2.14029E+11
1,112,42404672,96,0,100,4,100,0,61,1322601,100,191,100,0,100,4,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,100,1751,23,23,100,0,100,0,200,0,100,156,100,584493248,100,264846720
1,119,214735384,93,0,100,15,100,0,86,435720551,87,11900,100,0,100,14,100,0,100,0,99,1,100,0,100,0,61,39,100,0,100,0,86,28872,39,39,100,0,100,0,200,0,100,11220,100,20264085767,100,1.60097E+11
1,117,152067160,92,0,100,8,100,0,84,304221580,80,17621,100,0,100,8,99,1,100,0,100,0,100,1,93,7,71,29,100,0,100,4,95,10534,29,29,100,0,100,0,200,0,100,17578,100,22549411996,100,1.93494E+11
0,117,146750896,96,0,100,4,100,0,81,164135712,96,4067,100,0,100,4,100,0,100,0,100,0,100,0,100,0,64,36,100,0,100,0,98,4220,36,36,100,0,100,0,200,0,100,3991,100,19210618432,100,2025680430
0,110,25973984,96,0,100,4,100,0,81,166990454,96,4068,100,0,100,4,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,99,3536,35,35,100,0,100,0,200,0,100,3991,100,19351350752,100,1914881852
0,118,173218080,94,0,100,6,100,0,75,31500221,99,1059,100,0,100,6,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,97,6221,26,26,100,0,100,0,200,0,100,984,100,5730611888,100,602024288
0,112,43438368,96,0,100,4,100,0,78,65091743,99,1348,100,0,100,3,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,100,1994,28,28,100,0,100,0,200,0,100,1264,100,10101366176,100,619815265
0,115,90120200,92,0,100,18,100,0,87,512028996,76,21480,100,0,100,18,100,0,100,0,100,0,100,0,99,1,76,24,100,0,100,4,94,13055,24,24,100,0,100,0,200,0,100,21434,100,23723176764,100,2.30172E+11
0,115,92414768,92,0,100,8,100,0,83,217104954,81,17186,100,0,100,8,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,96,8810,23,23,100,0,100,0,200,0,100,17037,100,22930345626,100,1.3218E+11
0,118,200629208,91,0,100,16,100,0,84,329360002,80,18175,100,0,100,16,100,0,100,0,100,0,100,0,97,3,71,29,100,0,100,5,86,29110,29,29,100,0,100,0,200,0,100,18054,100,22769927958,100,1.93578E+11
0,113,53803952,93,0,100,11,100,0,83,219353387,94,5982,100,0,100,7,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,78,44291,28,28,100,0,100,0,200,0,100,5658,100,21805493464,100,8862653130
0,118,190422408,99,0,100,1,100,0,80,106894867,97,3029,100,0,100,1,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,97,6894,20,20,100,0,100,0,200,0,100,2877,100,13462831512,100,1108919310
0,109,24025320,96,0,100,4,100,0,81,155958307,96,4043,100,0,100,4,100,0,100,0,100,0,100,0,100,0,66,34,100,0,100,0,99,3443,34,34,100,0,100,0,200,0,100,3963,100,18181145056,100,1921487961
0,118,179473480,91,0,100,16,100,0,87,571144186,75,22276,100,0,100,16,99,1,100,0,100,0,100,0,91,9,75,25,100,0,100,9,94,12270,25,25,100,0,100,0,200,0,100,22201,100,29091314684,100,1.2418E+11
0,115,90943736,96,0,100,14,100,0,84,4581138671,92,7568,100,0,100,4,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,99,2911,22,22,100,0,100,0,200,0,100,7560,100,16306531752,100,6822010676
1,118,184572056,95,0,100,5,100,0,81,152093606,96,4044,100,0,100,5,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,1,99,2441,23,23,100,40,100,40,200,0,100,4035,100,10437042050,100,11910878403
1,113,54320344,96,0,100,6,100,0,83,205320922,94,5745,100,0,100,3,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,79,42146,30,30,100,0,100,0,200,0,100,5504,100,22594396056,100,2518605186
0,117,130116008,93,0,100,7,100,0,87,661740907,75,22257,100,0,100,7,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,2,98,5321,21,21,100,0,100,0,200,2,100,22234,100,26897474876,100,1.31191E+11
0,111,33431184,98,0,100,2,100,0,84,247497612,93,6418,100,0,100,2,100,0,100,0,100,0,100,0,100,0,62,38,100,0,100,0,85,31430,38,38,100,0,100,0,200,0,100,6135,100,24767224088,100,7323828299
0,117,163071640,98,0,100,2,100,0,84,248616449,92,7473,100,0,100,2,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,83,34203,23,23,100,0,100,0,200,0,100,7342,100,25438043872,100,4182152132
0,110,28190944,91,0,100,25,100,0,86,438565100,78,19583,100,0,100,25,99,1,100,0,100,0,100,0,98,2,75,25,100,0,100,12,94,12186,25,25,100,0,100,0,200,0,100,19450,100,26107474834,100,1.33416E+11
0,112,42752672,99,0,100,1,100,0,63,2177444,100,725,100,0,100,1,100,0,100,0,100,0,100,0,100,0,68,32,100,0,100,0,84,32878,32,32,100,0,100,0,200,0,100,507,100,697154240,100,268776552
0,112,44829088,99,0,100,1,100,0,63,2166283,100,726,100,0,100,1,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,84,32507,28,28,100,0,100,0,200,0,100,500,100,693839568,100,268859897
1,119,212583648,95,0,100,5,100,0,87,575530810,87,12100,100,0,100,5,100,0,100,0,100,0,100,0,98,2,76,24,100,0,100,0,92,17521,24,24,100,32,100,32,200,0,100,12024,100,17794516571,100,61780010233
0,117,149133880,91,0,100,11,100,0,85,343147822,80,18054,100,0,100,11,100,0,100,0,100,0,100,0,91,9,76,24,100,0,100,3,90,20543,24,24,100,0,100,0,200,0,100,17972,100,22822069152,100,1.97183E+11
0,117,128463576,91,0,100,8,100,0,87,649613583,75,22277,100,0,100,8,99,1,100,0,100,0,100,0,97,3,69,31,100,0,100,2,90,20121,31,31,100,0,100,0,200,0,100,22190,100,26337020028,100,1.44068E+11
0,119,207282176,96,0,100,4,100,0,80,116940333,97,3060,100,0,100,4,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,97,6881,30,30,100,0,100,0,200,0,100,2918,100,14048966744,100,1211721166
1,105,19131752,96,0,100,4,100,0,79,4393594639,97,2644,100,0,100,3,99,1,100,0,84,16,100,0,100,0,79,21,100,0,100,0,85,30500,21,21,100,8,100,8,200,0,100,2258,100,12115883896,100,5194204068
0,115,96816288,97,0,100,3,100,0,87,528328489,89,10350,100,0,100,3,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,100,1892,24,24,100,0,100,0,200,0,100,10325,100,17618451826,100,1.35458E+11
0,112,50042504,96,0,100,4,100,0,82,200052290,95,4975,100,0,100,4,100,0,100,0,100,0,100,0,100,0,66,34,100,0,100,0,96,9222,34,34,100,0,100,0,200,0,100,4734,100,21464895840,100,2623182545
0,112,49247776,98,0,100,2,100,0,84,249717331,92,7545,100,0,100,2,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,83,34767,23,23,100,0,100,0,200,0,100,7412,100,25481776552,100,4205322594
1,119,226690696,92,0,100,20,100,0,88,769821992,73,23739,100,0,100,20,100,0,100,0,100,0,100,0,99,1,73,27,100,0,100,7,82,36599,27,27,100,32,100,32,200,0,100,23585,100,27712086436,100,1.47337E+11
1,115,91296808,96,0,100,4,100,0,87,634318493,87,12051,100,0,100,4,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,87,27128,30,30,100,32,100,32,200,0,100,11851,100,19568196193,100,1.38311E+11
0,111,30077768,96,0,100,4,100,0,82,168929074,96,4211,100,0,100,4,100,0,100,0,100,0,100,0,100,0,63,37,100,0,100,0,98,4260,37,37,100,0,100,0,200,0,100,4134,100,19506372216,100,2081958740
0,118,190324968,94,0,100,6,100,0,82,173910284,95,4858,100,0,100,6,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,96,8721,35,35,100,0,100,0,200,0,100,4683,100,20248443272,100,2875387448
0,118,197228168,96,0,100,4,100,0,78,75209607,99,1493,100,0,100,3,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,100,1732,30,30,100,0,100,0,200,0,100,1404,100,10983901896,100,733349947
0,119,211687624,91,0,100,23,100,0,87,621257334,80,18294,100,0,100,23,100,0,100,0,100,0,100,19,100,0,74,26,100,0,100,10,55,91483,26,26,100,0,100,0,200,1,100,17953,100,26320877854,100,1.35689E+11
0,112,43547712,97,0,100,3,100,0,63,2242267,100,846,100,0,100,3,100,0,100,0,100,0,100,0,100,0,68,32,100,0,100,0,82,37042,32,32,100,0,100,0,200,0,100,591,100,743089592,100,269537282
0,118,174128024,97,0,100,14,100,0,85,381909049,91,8021,100,0,100,3,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,98,4291,23,23,100,0,100,0,200,0,100,8001,100,12523031307,100,1.02928E+11
1,117,140241856,95,0,100,5,100,0,81,162374200,96,3698,100,0,100,5,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,98,5824,27,27,100,16,100,16,200,0,100,3644,100,18488342240,100,1777902108
0,118,175516176,92,0,100,14,100,0,87,494402396,78,20100,100,0,100,14,100,0,100,0,100,0,100,0,95,5,75,25,100,0,100,5,94,12052,25,25,100,0,100,0,200,0,100,20048,100,25900331600,100,1.34764E+11
0,119,226520992,93,0,100,7,100,0,84,295203823,92,7242,100,0,100,7,97,3,100,0,100,0,100,1,100,0,67,33,100,0,100,0,83,34024,33,33,100,0,100,0,200,0,100,6962,100,25817330776,100,14469256026
0,119,214984928,100,0,100,2,100,0,83,226669477,93,6201,100,0,100,0,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,85,30658,25,25,100,0,100,0,200,0,100,6022,100,22829703128,100,9707676487
